teamId,teamName,conference,powerRating,hca,hca_note,adjO,adjD,tempo,barthag,torvikRank,torvikOeRank,torvikDeRank,wins,losses
team-unc-greensboro,UNC Greensboro,SC,-8.232,2.0,default HCA=2.0 (no True HF Edge in chart),108.7508952093411,121.02562499939681,67.06745745555637,0.2262098542454513,299,178,350,12,17
team-florida-aandm,Florida A&M,SWAC,-8.56,2.1754385964912286,from True HF Edge chart (2022-25),98.69268178127112,111.34479698448756,67.65765894887176,0.1998647343746233,315,340,219,11,15
team-houston-christian,Houston Christian,Slnd,-7.989,1.719298245614035,from True HF Edge chart (2022-25),103.4615283107376,116.06008391929633,63.414254789940244,0.21057812792986252,312,276,302,11,18
team-alabama-st,Alabama St.,SWAC,-8.264,0.7719298245614037,from True HF Edge chart (2022-25),100.0130579308059,111.98410885673434,69.02970128784284,0.2141403586840871,310,330,234,9,19
team-new-hampshire,New Hampshire,AE,-11.747,2.035087719298246,from True HF Edge chart (2022-25),96.69011992018245,114.13042940378976,67.35431946276103,0.12931230532422938,340,352,272,8,18
team-west-georgia,West Georgia,ASun,-9.019,1.4035087719298247,from True HF Edge chart (2022-25),102.82985295714477,115.963060016514,68.67490337422689,0.20064727282169093,313,292,297,12,16
team-lafayette,Lafayette,Pat,-10.371,0.7017543859649124,from True HF Edge chart (2022-25),100.1305623667291,115.73200868255539,66.47685698137765,0.15906167015823544,329,327,295,9,20
team-cal-st-bakersfield,Cal St. Bakersfield,BW,-10.821,2.0,default HCA=2.0 (no True HF Edge in chart),101.35929335070702,116.92731521170978,69.51100137486326,0.16203950291073924,326,312,314,8,20
team-albany,Albany,AE,-8.832,1.9649122807017545,from True HF Edge chart (2022-25),103.83601970819197,117.38928337447487,65.16750241042935,0.19609985994898596,316,268,319,10,18
team-eastern-illinois,Eastern Illinois,OVC,-10.3,2.0,default HCA=2.0 (no True HF Edge in chart),95.54171346057532,111.21886767012626,65.70386734118931,0.14839102367571477,333,356,217,11,18
team-fairleigh-dickinson,Fairleigh Dickinson,NEC,-10.768,2.0,default HCA=2.0 (no True HF Edge in chart),101.86301167293507,118.6948787433737,63.97485240608347,0.14695779524447158,335,306,336,11,18
team-north-florida,North Florida,ASun,-10.779,2.0,default HCA=2.0 (no True HF Edge in chart),109.10949972004889,124.48832864248199,70.0878743134457,0.17999372024157176,318,170,363,6,23
team-stetson,Stetson,ASun,-9.854,1.7543859649122808,from True HF Edge chart (2022-25),103.97392823552602,118.76015607351023,66.64492521747748,0.1781244467022828,319,265,338,10,19
team-prairie-view-aandm,Prairie View A&M,SWAC,-10.74,1.2631578947368425,from True HF Edge chart (2022-25),101.93903245907384,116.7707609092463,72.41399038893164,0.1733405600195035,321,304,312,11,17
team-umass-lowell,UMass Lowell,AE,-9.417,2.0,default HCA=2.0 (no True HF Edge in chart),103.6680430585858,117.24866622377081,69.34112360363596,0.1953387721715403,317,271,317,13,15
team-oral-roberts,Oral Roberts,Sum,-10.533,1.929824561403509,from True HF Edge chart (2022-25),99.5231833061528,115.20027907923443,67.18814204118807,0.15679936257227922,330,335,288,7,22
team-bucknell,Bucknell,Pat,-10.923,1.2280701754385963,from True HF Edge chart (2022-25),98.22362341741879,114.57248071737135,66.81462617980824,0.14547391329376202,336,344,282,9,21
team-holy-cross,Holy Cross,Pat,-10.337,1.017543859649123,from True HF Edge chart (2022-25),102.10133178829001,117.96637755039873,65.15570188157238,0.15962919880311696,328,299,322,10,19
team-wagner,Wagner,NEC,-9.648,0.3859649122807018,from True HF Edge chart (2022-25),103.41021790451265,118.18735915961469,65.28948056334549,0.1771138876639748,320,277,324,11,16
team-little-rock,Little Rock,OVC,-10.162,2.0,default HCA=2.0 (no True HF Edge in chart),101.79817057344098,117.18485326177333,66.04413892480243,0.16537792360801887,323,307,316,11,18
team-loyola-md,Loyola MD,Pat,-10.871,2.0,default HCA=2.0 (no True HF Edge in chart),103.55776066695196,119.44904288425033,68.40581398284455,0.1622279238475578,325,273,341,11,18
team-manhattan,Manhattan,MAAC,-11.717,0.3508771929824563,from True HF Edge chart (2022-25),106.00497115342694,123.28784113915222,67.79552956838089,0.14970562718385214,332,242,359,12,17
team-army,Army,Pat,-12.247,0.4561403508771931,from True HF Edge chart (2022-25),101.63245061732636,120.00653525575723,66.65248821815543,0.12885640278254284,341,310,346,11,19
team-norfolk-st,Norfolk St.,MEAC,-10.417,2.736842105263158,from True HF Edge chart (2022-25),101.0364360064832,116.43006001558712,67.67252041555183,0.1637194610927549,324,315,307,14,14
team-tennessee-tech,Tennessee Tech,OVC,-10.519,2.6666666666666674,from True HF Edge chart (2022-25),102.1001662780073,117.8587537720052,66.75126757736356,0.16102458531687092,327,301,321,13,16
team-stonehill,Stonehill,NEC,-11.744,1.2280701754385963,from True HF Edge chart (2022-25),90.92778538059605,108.78984184651353,65.74597097468049,0.11279021109808313,347,363,165,10,19
team-niagara,Niagara,MAAC,-11.006,0.736842105263158,from True HF Edge chart (2022-25),99.07947619269353,116.84541281966051,61.952403278748584,0.130483664159935,338,337,313,7,21
team-air-force,Air Force,MWC,-11.843,1.2280701754385963,from True HF Edge chart (2022-25),97.34653459041023,115.32714353822047,65.8637612449358,0.12464057826047886,344,348,290,3,25
team-north-alabama,North Alabama,ASun,-12.129,2.0,default HCA=2.0 (no True HF Edge in chart),101.03307526273065,119.73893721776994,64.84102459152435,0.12417679329037991,345,316,343,8,19
team-alcorn-st,Alcorn St.,SWAC,-12.398,1.7894736842105263,from True HF Edge chart (2022-25),100.11864107170874,118.39043810915405,67.85153074391879,0.12699774985002396,342,329,329,7,19
team-the-citadel,The Citadel,SC,-13.794,1.2280701754385963,from True HF Edge chart (2022-25),98.1435658971543,119.65539252567919,64.12457204472135,0.09286689562225817,351,346,342,9,20
team-new-haven,New Haven,NEC,-9.874,2.0,default HCA=2.0 (no True HF Edge in chart),97.06092321001684,112.73298405366322,63.003531717948135,0.1516964909146629,331,350,248,13,16
team-jackson-st,Jackson St.,SWAC,-11.748,0.3157894736842106,from True HF Edge chart (2022-25),101.92595558858459,118.70818926620075,70.00256992523138,0.1476881953937209,334,305,337,9,18
team-southern-indiana,Southern Indiana,OVC,-11.516,2.0,default HCA=2.0 (no True HF Edge in chart),96.1070103890464,113.18144689538336,67.44867242530488,0.1323205542257863,337,354,258,7,22
team-canisius,Canisius,MAAC,-12.22,1.5789473684210529,from True HF Edge chart (2022-25),95.31794304497959,114.4625802746224,63.832172733668315,0.10862692952618044,349,357,278,9,20
team-north-carolina-central,North Carolina Central,MEAC,-14.554,2.0,default HCA=2.0 (no True HF Edge in chart),100.62886122950228,122.69119647123864,65.96799355510615,0.09282139615519759,352,322,357,10,16
team-utsa,UTSA,Amer,-12.57,2.0,default HCA=2.0 (no True HF Edge in chart),100.12684234655651,118.5265773281115,68.31458243346755,0.12564310771659074,343,328,332,5,22
team-saint-francis,Saint Francis,NEC,-14.098,2.0,default HCA=2.0 (no True HF Edge in chart),101.02937476626478,121.2566298541324,69.69669756724831,0.1092207305655151,348,317,353,7,22
team-louisiana-monroe,Louisiana Monroe,SB,-13.937,2.0,default HCA=2.0 (no True HF Edge in chart),101.65000613799191,121.42182043598645,70.48783007826259,0.11466487285579398,346,309,354,4,25
team-maine,Maine,AE,-12.625,2.8771929824561404,from True HF Edge chart (2022-25),92.89267789896016,112.41993703578044,64.65409629558273,0.10027620207285352,350,361,244,7,21
team-umkc,UMKC,Sum,-15.183,2.0,default HCA=2.0 (no True HF Edge in chart),94.48329686392009,116.28570008795077,69.63856007181491,0.08411462021604972,354,358,306,4,24
team-chicago-st,Chicago St.,NEC,-11.804,1.8947368421052635,from True HF Edge chart (2022-25),100.31567000587233,118.33583510534945,65.50469599411,0.1301249572189785,339,325,327,7,22
team-maryland-eastern-shore,Maryland Eastern Shore,MEAC,-13.914,2.0,default HCA=2.0 (no True HF Edge in chart),94.06760289083195,116.20220169625463,62.86117222123782,0.0809017169954559,356,359,304,8,20
team-bryant,Bryant,AE,-15.759,2.210526315789474,from True HF Edge chart (2022-25),96.70845530310942,121.2249283326034,64.2786344001912,0.06924215495914839,358,351,351,8,19
team-morgan-st,Morgan St.,MEAC,-16.076,2.210526315789474,from True HF Edge chart (2022-25),99.25518106324637,122.10775569813794,70.3464253125776,0.08448502304318435,353,336,356,11,14
team-rider,Rider,MAAC,-15.537,1.508771929824562,from True HF Edge chart (2022-25),97.62634229303217,121.46643679442882,65.1697701142525,0.07497665289056148,357,347,355,4,23
team-south-carolina-st,South Carolina St.,MEAC,-15.264,2.0,default HCA=2.0 (no True HF Edge in chart),96.10759512060923,118.41395329054689,68.42827640960121,0.08315291003556995,355,353,330,7,19
team-vmi,VMI,SC,-17.007,0.9473684210526316,from True HF Edge chart (2022-25),99.0002977645477,124.47516184594127,66.76024556899343,0.06702527324921034,359,338,362,6,23
team-delaware-st,Delaware St.,MEAC,-17.647,2.2807017543859653,from True HF Edge chart (2022-25),88.79530422951359,115.38877937705601,66.35973745318788,0.046855705965673955,362,365,292,6,20
team-binghamton,Binghamton,AE,-16.526,1.5438596491228074,from True HF Edge chart (2022-25),98.25216951066153,123.56703263258512,65.28008462725724,0.0668363066625328,360,343,360,6,23
team-gardner-webb,Gardner Webb,BSth,-19.774,0.6666666666666669,from True HF Edge chart (2022-25),95.59591127015699,123.839439290262,70.01252313365133,0.04848310437585316,361,355,361,3,26
team-western-illinois,Western Illinois,OVC,-19.149,2.0,default HCA=2.0 (no True HF Edge in chart),93.89399970059247,122.85110316784565,66.1286752261331,0.043468555499038455,364,360,358,5,24
team-coppin-st,Coppin St.,MEAC,-19.22,1.508771929824562,from True HF Edge chart (2022-25),92.28822352957098,120.33276046733643,68.53249928224595,0.04515447459242929,363,362,348,7,21
team-mississippi-valley-st,Mississippi Valley St.,SWAC,-20.835,2.0,default HCA=2.0 (no True HF Edge in chart),90.26044677284449,121.25237589710878,67.22559459457109,0.0324674827917085,365,364,352,2,27
