teamId,teamName,conference,powerRating,hca,hca_note,adjO,adjD,tempo,barthag,torvikRank,torvikOeRank,torvikDeRank,wins,losses
team-uc-davis,UC Davis,BW,0.129,2.0,default HCA=2.0 (no True HF Edge in chart),108.93292286737136,108.74382159847633,68.32225684054421,0.5049950048607429,161,169,168,17,12
team-idaho,Idaho,BSky,-0.085,1.508771929824562,from True HF Edge chart (2022-25),108.56605992768931,108.69178988885338,67.25325766950645,0.49667244849989667,163,177,167,16,14
team-toledo,Toledo,MAC,1.141,1.2280701754385963,from True HF Edge chart (2022-25),114.16245751202287,112.48721894649921,68.10795688157606,0.5423987551854177,143,94,245,16,13
team-cal-st-northridge,Cal St. Northridge,BW,0.627,2.0,default HCA=2.0 (no True HF Edge in chart),108.97961237644003,108.12391398117552,73.3304562614113,0.5226478330783516,154,168,155,18,12
team-merrimack,Merrimack,MAAC,0.12,2.1754385964912286,from True HF Edge chart (2022-25),108.22847914077396,108.03905221390649,63.28543147368123,0.5050362080041783,159,179,151,21,10
team-harvard,Harvard,Ivy,0.291,0.8421052631578949,from True HF Edge chart (2022-25),106.590520306576,106.12818406211875,62.8580927535221,0.5124948303172918,156,225,110,16,11
team-portland,Portland,WCC,-1.673,1.0877192982456143,from True HF Edge chart (2022-25),106.69934424229345,109.15166346041713,68.23569830436712,0.4350397247726944,197,222,178,13,18
team-fiu,FIU,CUSA,-1.232,2.0,default HCA=2.0 (no True HF Edge in chart),107.66234789410164,109.38111595838325,71.69627235530542,0.45459024583531626,186,190,183,14,15
team-cornell,Cornell,Ivy,0.148,1.3333333333333337,from True HF Edge chart (2022-25),119.05017792764139,118.8430230624478,71.44805796970118,0.5050068726470263,160,53,341,14,12
team-appalachian-st,Appalachian St.,SB,-0.334,2.2807017543859653,from True HF Edge chart (2022-25),105.87985018880019,106.41297576733872,62.63854411319073,0.4855641539030918,175,239,114,19,12
team-charlotte,Charlotte,Amer,-0.305,2.105263157894737,from True HF Edge chart (2022-25),113.06564913481526,113.54717769418525,63.34727884939326,0.48778426428913324,172,107,265,15,14
team-ut-arlington,UT Arlington,WAC,-0.934,2.0,default HCA=2.0 (no True HF Edge in chart),102.22221269151513,103.65892721271283,64.9807912450702,0.4599596507775673,182,300,75,15,13
team-richmond,Richmond,A10,-0.145,2.0000000000000004,from True HF Edge chart (2022-25),110.18714967944913,110.4019057481073,67.72870004701407,0.494402278074495,166,155,202,15,14
team-penn,Penn,Ivy,-0.189,2.0,default HCA=2.0 (no True HF Edge in chart),106.7878276912007,107.06247474262562,68.99712212461375,0.49261583183220825,168,220,128,15,11
team-st-bonaventure,St. Bonaventure,A10,-0.534,2.210526315789474,from True HF Edge chart (2022-25),114.04269730640914,114.84325168230737,66.76420793751223,0.47989948443520036,179,95,291,15,14
team-massachusetts,Massachusetts,MAC,-0.536,2.210526315789474,from True HF Edge chart (2022-25),110.23351862410539,110.99946223373277,69.97994576893468,0.4801030226758365,178,153,218,15,15
team-jacksonville-st,Jacksonville St.,CUSA,-1.368,1.508771929824562,from True HF Edge chart (2022-25),107.16403632827402,109.28098496185629,64.632889066644,0.4439960989294837,192,211,180,14,15
team-mercer,Mercer,SC,-1.744,1.929824561403509,from True HF Edge chart (2022-25),111.8819462022667,114.41655653927563,68.81385860336906,0.4359494464850451,196,118,282,19,12
team-kennesaw-st,Kennesaw St.,CUSA,0.756,2.5263157894736845,from True HF Edge chart (2022-25),110.98491936641733,109.92336653858197,71.24489004103744,0.5276031727827757,150,135,191,18,11
team-marshall,Marshall,SB,-2.194,2.456140350877193,from True HF Edge chart (2022-25),113.15539018346992,116.32658277679701,69.17244309615624,0.42119850410008475,203,104,305,19,12
team-new-mexico-st,New Mexico St.,CUSA,-1.155,1.649122807017544,from True HF Edge chart (2022-25),110.34906123523376,112.08828948276505,66.43172284181415,0.45516086172750997,185,149,237,13,15
team-navy,Navy,Pat,1.484,1.4035087719298247,from True HF Edge chart (2022-25),106.43250608941169,104.15052031394862,65.02369425733562,0.5619917843151783,137,229,82,25,6
team-youngstown-st,Youngstown St.,Horz,-1.288,2.24561403508772,from True HF Edge chart (2022-25),107.36780876131793,109.28881486342857,67.06423859927216,0.44919172646997224,189,202,181,15,16
team-texas-aandm-corpus-chris,Texas A&M Corpus Chris,Slnd,-1.234,2.0,default HCA=2.0 (no True HF Edge in chart),103.0615465145944,104.92388305129938,66.25959073848688,0.4486933798876049,190,284,93,16,14
team-fordham,Fordham,A10,-0.352,1.473684210526316,from True HF Edge chart (2022-25),103.41105375919058,103.96313462600216,63.703141728565214,0.48469683698418786,176,274,79,16,13
team-utah-tech,Utah Tech,WAC,-1.077,2.4912280701754392,from True HF Edge chart (2022-25),110.60012665474665,112.23304339399252,65.96426678045262,0.457962836485321,184,142,240,18,13
team-oregon-st,Oregon St.,WCC,-0.286,3.0526315789473686,from True HF Edge chart (2022-25),109.51757706946822,109.95828260082477,64.9970038345148,0.48845608855260614,171,161,192,16,15
team-tarleton-st,Tarleton St.,WAC,-2.39,2.421052631578948,from True HF Edge chart (2022-25),103.93837540932002,107.38379616510626,69.36133356948285,0.4073266760786487,211,266,137,14,16
team-drexel,Drexel,CAA,-1.59,2.631578947368421,from True HF Edge chart (2022-25),103.18868534963852,105.66946006995008,64.08555296977518,0.4321211323592232,199,280,104,16,14
team-western-kentucky,Western Kentucky,CUSA,1.245,2.0,default HCA=2.0 (no True HF Edge in chart),108.01073545152907,106.22534712714227,69.72974766573284,0.5477739441273352,140,182,111,18,11
team-furman,Furman,SC,-1.733,1.719298245614035,from True HF Edge chart (2022-25),105.93523441372864,108.57409067554096,65.67993124940746,0.42972915946690754,200,236,165,19,12
team-cal-st-fullerton,Cal St. Fullerton,BW,-2.413,2.0,default HCA=2.0 (no True HF Edge in chart),108.66442697017555,111.99051759068485,72.55647300284,0.41417760162277095,208,173,234,15,15
team-siena,Siena,MAAC,-2.037,1.1228070175438598,from True HF Edge chart (2022-25),107.52724499252633,110.6827530214646,64.56437974406192,0.41760245473969737,204,195,209,20,11
team-charleston,Charleston,CAA,-0.181,2.035087719298246,from True HF Edge chart (2022-25),107.63061974237829,107.8977128784107,67.61109299972209,0.4928748005669857,167,192,149,21,10
team-northern-kentucky,Northern Kentucky,Horz,-1.21,2.0,default HCA=2.0 (no True HF Edge in chart),107.6839543999534,109.42544846284179,69.46696142135201,0.4540070679355746,187,189,184,18,13
team-tulane,Tulane,Amer,-1.37,2.385964912280702,from True HF Edge chart (2022-25),107.12390400575966,109.17772911514767,66.70336146657505,0.44561700265634624,191,212,179,17,12
team-green-bay,Green Bay,Horz,-0.402,2.0,default HCA=2.0 (no True HF Edge in chart),113.46064536192988,114.09866710369306,62.954970814213496,0.4838839211915228,177,99,277,17,14
team-campbell,Campbell,CAA,-1.724,1.5789473684210529,from True HF Edge chart (2022-25),110.21089024362314,112.6943742745257,69.42544402066116,0.4362824290209934,195,154,248,13,17
team-robert-morris,Robert Morris,Horz,0.298,1.5789473684210529,from True HF Edge chart (2022-25),110.78928313932718,110.3268293204026,64.52259180836081,0.5120235503042472,157,137,200,21,10
team-indiana-st,Indiana St.,MVC,-2.169,2.8070175438596494,from True HF Edge chart (2022-25),106.42715857867428,109.60610084059512,68.21498241953782,0.41618098591323827,206,231,188,11,20
team-south-alabama,South Alabama,SB,-1.122,2.0,default HCA=2.0 (no True HF Edge in chart),106.66998372848313,108.41165595481354,64.44375290252094,0.45357119596633333,188,223,161,21,10
team-new-orleans,New Orleans,Slnd,-0.929,0.6315789473684212,from True HF Edge chart (2022-25),109.8947423194238,111.2320647212561,69.50336638123518,0.46528090513779874,180,159,219,14,16
team-stony-brook,Stony Brook,CAA,-2.79,2.105263157894737,from True HF Edge chart (2022-25),105.35961979416808,109.59694003740375,65.83891657348941,0.3885419830229286,216,248,187,17,13
team-south-dakota-st,South Dakota St.,Sum,-2.969,2.0,default HCA=2.0 (no True HF Edge in chart),107.62141933280762,112.0634417230186,66.84882297976468,0.38577125460041645,218,193,236,14,17
team-columbia,Columbia,Ivy,-1.836,1.298245614035088,from True HF Edge chart (2022-25),107.98969744838345,110.75646697969331,66.37197725810819,0.4277770182525476,201,184,211,16,11
team-quinnipiac,Quinnipiac,MAAC,-2.701,1.6140350877192984,from True HF Edge chart (2022-25),103.79526950336304,107.6722181576917,69.67396745754345,0.39610553361455236,213,269,145,19,12
team-san-diego,San Diego,WCC,-3.155,1.0526315789473686,from True HF Edge chart (2022-25),108.74897673742156,113.36160268833578,68.39927711100395,0.38279173663442034,221,172,262,11,20
team-eastern-washington,Eastern Washington,BSky,0.982,2.0,default HCA=2.0 (no True HF Edge in chart),113.04489437879715,111.59257844227629,67.60310368161078,0.5371068056174733,146,108,226,13,17
team-queens,Queens,ASun,-2.609,2.1403508771929824,from True HF Edge chart (2022-25),114.64499876065302,118.4158793136883,69.1960575003711,0.40801723831757714,210,87,334,18,13
team-lamar,Lamar,Slnd,-3.828,1.8947368421052635,from True HF Edge chart (2022-25),104.39588388494523,110.29325673263558,64.91125233123556,0.3470675576967653,235,260,199,12,18
team-colgate,Colgate,Pat,-4.782,2.035087719298246,from True HF Edge chart (2022-25),107.46194760775424,114.63055318624029,66.71093393023025,0.3224266775101837,249,198,285,17,14
team-weber-st,Weber St.,BSky,-1.114,1.929824561403509,from True HF Edge chart (2022-25),111.90954968375137,113.53919426185928,68.36018782154183,0.4585311762346946,183,115,264,16,14
team-lipscomb,Lipscomb,ASun,-3.116,2.1403508771929824,from True HF Edge chart (2022-25),106.33561943722572,110.82474439898647,69.41150803654047,0.38331003638530353,220,232,214,19,12
